mrp;price;product_category;rating;review_count;Nylon;Rayon;Spandex;polyester;Cotton;Modal;Elastane
42.00 ;42.00 ;Bras;3.8;193;70;0;0;0;0;0;30
19.00 ;19.00 ;Panties;4.1;60;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
33.00 ;30.00 ;Panties;4;2;0;0;0;0;90;0;10
21.20 ;21.20 ;Panties;4.8;5;43;0;9;48;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
68.00 ;64.00 ;Bras;4.2;247;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
46.00 ;29.99 ;Bras;4.4;280;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.4;810;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
38.00 ;24.60 ;Bras;4.3;376;86;0;14;0;0;0;0
44.00 ;39.01 ;Bras;4.1;89;83;0;0;0;0;0;17
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
18.00 ;18.00 ;Bras;4;509;89;0;11;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
38.00 ;25.99 ;Bras;4.3;376;86;0;14;0;0;0;0
22.00 ;12.32 ;Panties;4.4;399;0;0;0;0;53;35;12
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
46.00 ;41.40 ;Bras;4.3;467;71;0;29;0;0;0;0
65.00 ;62.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
20.00 ;13.99 ;Panties;4.7;530;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.4;1143;85;0;15;0;0;0;0
65.00 ;62.00 ;Bras;4.4;810;91;0;9;0;0;0;0
60.00 ;56.90 ;Bras;4.4;753;82;0;18;0;0;0;0
72.00 ;72.00 ;Bras;3.8;98;72;0;28;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
22.00 ;16.97 ;Panties;4.3;14;0;0;0;0;92;0;8
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
20.00 ;9.99 ;Panties;4.7;530;0;0;0;0;53;35;12
38.00 ;20.95 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;27.10 ;Bras;4.2;107;0;0;10;90;0;0;0
44.00 ;22.00 ;Bras;4.1;89;83;0;0;0;0;0;17
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4.2;26;0;0;15;85;0;0;0
34.00 ;34.00 ;Bras;4.4;118;95;0;5;0;0;0;0
60.00 ;60.00 ;Bras;4.1;135;81;0;19;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
68.00 ;40.00 ;Bras;4.2;94;70;0;30;0;0;0;0
65.00 ;30.88 ;Bras;4.2;107;0;0;10;90;0;0;0
38.00 ;31.06 ;Bras;4.3;376;86;0;14;0;0;0;0
48.00 ;28.67 ;Bras;4.4;381;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
48.00 ;43.00 ;Bras;4.4;381;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
56.00 ;33.60 ;Bras;4.4;90;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
46.00 ;29.99 ;Bras;4.4;280;87;0;13;0;0;0;0
46.00 ;41.40 ;Bras;4.3;467;71;0;29;0;0;0;0
38.00 ;23.44 ;Bras;4.3;376;86;0;14;0;0;0;0
11.00 ;11.00 ;Panties;4.4;71;100;0;0;0;0;0;0
9.99 ;9.99 ;Panties;4.7;530;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
28.00 ;14.99 ;Bras;3.1;6;0;0;0;0;92;0;8
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
20.00 ;13.99 ;Panties;4.7;530;0;0;0;0;53;35;12
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
56.00 ;56.00 ;Bras;4.5;179;84;0;16;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.2;107;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
19.00 ;12.90 ;Panties;4.1;60;86;0;14;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
68.00 ;24.99 ;Bras;4.2;94;70;0;30;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
65.00 ;44.98 ;Bras;4.2;107;0;0;10;90;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
38.00 ;21.89 ;Bras;4.3;376;86;0;14;0;0;0;0
23.35 ;23.35 ;Panties;4.7;121;93;0;7;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
36.00 ;24.70 ;Bras;4.6;61;72;0;0;0;0;0;28
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
65.00 ;45.76 ;Bras;4.4;1143;80;0;20;0;0;0;0
38.00 ;34.20 ;Bras;3.8;31;71;0;0;0;0;0;29.5
38.00 ;34.20 ;Bras;3.8;31;71;0;0;0;0;0;29.5
39.00 ;39.00 ;Panties;4.7;121;93;0;7;0;0;0;0
44.00 ;44.00 ;Bras;4.1;19;88;0;12;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;0;71;0;0;0;0;29
69.84 ;69.84 ;Bras;3.8;98;72;0;28;0;0;0;0
65.00 ;62.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
38.00 ;34.20 ;Bras;3.8;31;71;0;0;0;0;0;29.5
65.00 ;36.00 ;Bras;4.4;811;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
40.76 ;40.76 ;Bras;4.3;376;86;0;14;0;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
55.00 ;39.97 ;Bras;4;2;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.1;135;81;0;19;0;0;0;0
56.00 ;33.60 ;Bras;4.4;90;82;0;18;0;0;0;0
56.00 ;56.00 ;Bras;4.4;90;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
33.00 ;33.00 ;Panties;3.9;90;72;0;0;0;0;0;28
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
55.00 ;50.00 ;Bras;4.2;585;0;0;15;85;0;0;0
19.00 ;14.83 ;Panties;4.1;60;86;0;14;0;0;0;0
42.00 ;42.00 ;Bras;3.8;193;67;0;33;0;0;0;0
27.00 ;27.00 ;Panties;4;46;100;0;0;0;0;0;0
14.99 ;14.99 ;Panties;4.8;5;43;0;9;48;0;0;0
44.00 ;44.00 ;Bras;4.1;89;83;0;0;0;0;0;17
48.00 ;27.94 ;Bras;4.4;381;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
46.00 ;34.50 ;Bras;4.3;467;71;0;29;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
18.00 ;18.00 ;Bras;4;509;89;0;11;0;0;0;0
46.00 ;43.00 ;Bras;4.2;730;87;0;13;0;0;0;0
19.00 ;19.00 ;Panties;4.1;60;86;0;14;0;0;0;0
42.00 ;37.33 ;Bras;3.8;193;67;0;33;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;62.00 ;Bras;4.4;810;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
50.00 ;47.00 ;Bras;4.2;961;85;0;15;0;0;0;0
38.00 ;28.62 ;Bras;4.3;376;86;0;14;0;0;0;0
22.00 ;22.00 ;Panties;4.4;399;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
22.00 ;22.00 ;Panties;4.4;399;0;0;12;0;53;35;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;85;0;15;0;0;0;0
36.00 ;36.00 ;Bras;4.6;61;72;0;0;0;0;0;28
32.00 ;23.28 ;Bras;3.9;74;0;0;0;0;92;0;8
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
50.00 ;30.00 ;Bras;4.2;961;85;0;15;0;0;0;0
42.00 ;42.00 ;Bras;3.8;193;70;0;0;0;0;0;30
10.99 ;10.99 ;Panties;4.4;71;100;0;0;0;0;0;0
29.03 ;29.03 ;Panties;4.7;121;93;0;7;0;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
44.00 ;30.99 ;Bras;3.9;12;79;0;0;0;0;0;21.5
48.00 ;29.88 ;Bras;4.4;381;82;0;18;0;0;0;0
44.00 ;44.00 ;Bras;4.1;19;88;0;12;0;0;0;0
56.00 ;56.00 ;Bras;4.4;90;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.1;135;81;0;19;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
56.00 ;40.73 ;Bras;4.4;90;82;0;18;0;0;0;0
38.00 ;34.18 ;Bras;4.3;376;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
34.00 ;34.00 ;Bras;4.4;118;95;0;5;0;0;0;0
39.00 ;15.99 ;Panties;4.3;47;88;0;0;0;0;0;12
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
68.00 ;47.40 ;Bras;4.2;247;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
11.00 ;11.00 ;Panties;4.4;71;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
33.00 ;19.99 ;Panties;4.7;452;0;0;0;0;90;0;10
36.00 ;32.40 ;Bras;4.6;61;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.2;107;0;0;10;90;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;44.86 ;Bras;4.2;107;0;0;10;90;0;0;0
65.00 ;42.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
48.00 ;33.60 ;Bras;4.4;381;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
38.00 ;34.18 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;810;91;0;9;0;0;0;0
65.00 ;62.00 ;Bras;4.4;810;91;0;9;0;0;0;0
69.97 ;69.97 ;Bras;4.2;107;0;0;10;90;0;0;0
56.00 ;56.00 ;Bras;4.5;179;84;0;16;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
46.00 ;29.99 ;Bras;4.4;280;87;0;13;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
50.00 ;36.99 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
50.00 ;32.57 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
60.00 ;54.99 ;Bras;4.4;753;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
41.87 ;41.87 ;Bras;4.2;107;0;0;10;90;0;0;0
38.00 ;22.09 ;Bras;4.3;376;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
50.00 ;47.00 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;85;0;15;0;0;0;0
65.00 ;28.83 ;Bras;4.3;1853;80;0;20;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
55.00 ;55.00 ;Bras;4.2;26;0;0;15;85;0;0;0
55.00 ;50.00 ;Bras;4.2;585;0;0;15;85;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
48.00 ;24.99 ;Bras;4.4;381;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;38.88 ;Bras;4.2;107;0;0;10;90;0;0;0
44.00 ;44.00 ;Bras;4.1;19;88;0;12;0;0;0;0
48.00 ;23.20 ;Bras;4.4;381;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
65.00 ;44.00 ;Bras;4.2;107;0;0;10;90;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;72;0;0;0;0;0;28
65.00 ;59.98 ;Bras;4.2;107;0;0;10;90;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
36.00 ;36.00 ;Bras;4.6;61;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
38.00 ;16.15 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
30.00 ;30.00 ;Panties;4;46;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
55.00 ;55.00 ;Bras;4.2;26;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
38.00 ;15.99 ;Bras;4.3;376;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;810;91;0;9;0;0;0;0
38.00 ;19.99 ;Bras;4.3;376;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.1;135;81;0;19;0;0;0;0
48.00 ;48.00 ;Bras;4.3;467;71;0;29;0;0;0;0
12.00 ;12.00 ;Panties;4.4;71;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
50.00 ;36.99 ;Bras;4.2;961;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
20.00 ;8.92 ;Panties;4.7;530;0;0;0;89;0;0;11
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
36.00 ;24.99 ;Bras;4.6;61;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.2;26;0;0;15;85;0;0;0
36.45 ;36.45 ;Panties;3.9;90;72;0;0;0;0;0;28
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
64.97 ;64.97 ;Bras;4.4;1143;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.2;165;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
12.74 ;12.74 ;Panties;4.4;71;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
41.00 ;41.00 ;Panties;4;46;100;0;0;0;0;0;0
38.00 ;27.82 ;Bras;4.3;376;86;0;14;0;0;0;0
18.00 ;18.00 ;Bras;4;509;89;0;11;0;0;0;0
35.10 ;35.10 ;Bras;4.6;61;72;0;0;0;0;0;28
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
42.00 ;32.99 ;Bras;3.8;193;67;0;33;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;72;0;0;0;0;0;28
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;49.97 ;Bras;4.3;1853;80;0;20;0;0;0;0
18.99 ;18.99 ;Panties;4.1;60;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;100;0;0;0;0;0;0
14.99 ;14.99 ;Panties;4.8;5;43;0;9;48;0;0;0
46.00 ;46.00 ;Bras;4.3;467;72;0;0;0;0;0;28
65.00 ;45.00 ;Bras;4.2;107;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.1;135;81;0;19;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
27.00 ;27.00 ;Panties;4;46;100;0;0;0;0;0;0
35.10 ;35.10 ;Bras;4.6;61;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
68.00 ;40.59 ;Bras;4.2;247;80;0;20;0;0;0;0
68.00 ;31.85 ;Bras;4.2;94;70;0;30;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;26;0;0;15;85;0;0;0
44.95 ;44.95 ;Bras;4.2;107;0;0;10;90;0;0;0
44.00 ;39.60 ;Bras;3.9;12;79;0;0;0;0;0;21.5
68.00 ;41.99 ;Bras;3.7;57;58;0;42;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
44.00 ;30.99 ;Bras;3.9;12;79;0;0;0;0;0;21.5
48.00 ;48.00 ;Bras;4.3;467;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
68.00 ;28.79 ;Bras;4.2;94;70;0;30;0;0;0;0
46.00 ;43.00 ;Bras;4.2;730;87;0;13;0;0;0;0
48.00 ;39.00 ;Bras;4.4;381;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
69.84 ;69.84 ;Bras;3.8;98;72;0;28;0;0;0;0
25.00 ;25.00 ;Panties;4.2;32;78;0;22;0;0;0;0
65.00 ;46.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
38.00 ;34.20 ;Bras;3.8;31;71;0;0;0;0;0;29.5
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
27.50 ;27.50 ;Panties;4;46;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.3;1853;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
36.00 ;26.19 ;Bras;4.6;61;72;0;0;0;0;0;28
38.00 ;23.99 ;Bras;4.3;376;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;100;0;0;0;0;0;0
50.00 ;30.00 ;Bras;4.2;961;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;810;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;39.00 ;Bras;4.2;107;0;0;10;90;0;0;0
22.00 ;9.95 ;Panties;4.4;399;0;0;0;0;53;35;12
50.00 ;39.99 ;Bras;4.2;961;85;0;15;0;0;0;0
44.00 ;44.00 ;Bras;4.1;89;83;0;0;0;0;0;17
48.00 ;24.99 ;Bras;4.4;381;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
22.00 ;9.90 ;Panties;4.4;399;0;0;0;0;53;35;12
46.00 ;41.40 ;Bras;4.3;467;71;0;29;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
58.06 ;58.06 ;Bras;4.4;753;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;3.8;31;71;0;0;0;0;0;29.5
48.00 ;48.00 ;Bras;4.4;381;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;376;86;0;14;0;0;0;0
63.99 ;63.99 ;Bras;4.3;1853;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;811;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;1143;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.2;961;85;0;15;0;0;0;0
72.00 ;56.39 ;Bras;3.8;98;72;0;28;0;0;0;0
36.00 ;36.00 ;Bras;4.6;61;72;0;0;0;0;0;28
39.77 ;39.77 ;Bras;4.2;94;70;0;30;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;100;0;0;0;0;0;0
65.00 ;39.00 ;Bras;4.2;107;0;0;10;90;0;0;0
46.00 ;46.00 ;Bras;4.3;467;71;0;29;0;0;0;0
55.00 ;55.00 ;Bras;4.2;585;0;0;15;85;0;0;0
65.00 ;55.00 ;Bras;4.2;107;0;0;10;90;0;0;0
44.00 ;44.00 ;Bras;4.1;19;88;0;12;0;0;0;0
50.00 ;30.00 ;Bras;4.2;961;85;0;15;0;0;0;0
56.00 ;33.60 ;Bras;4.4;90;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
22.00 ;9.95 ;Panties;4.4;399;0;0;0;0;53;35;12
